PC1,PC2,Cluster
5.23699674224853,-1.0090317048849016,1
4.404556829282039,-0.8186029257989009,1
2.23670282984825,-0.594305995880581,0
2.1795849740287574,-0.4898892495959585,0
1.7110305334799245,-0.4162213622173308,0
0.6058022749424483,-0.3099330407769137,0
0.1242352071305277,-0.1837693384510981,0
-0.4814647616614186,-0.1203510707078021,0
-1.0250982799633523,-0.0255600856732463,0
-0.9615884946064072,-0.0427171117210301,0
-0.9861704142656508,0.0137447748343022,0
-0.9745275816116932,-0.089713541534581,0
-0.817918120519729,-0.0598114916454751,0
-1.1788575471552123,-0.0552215616520657,0
-1.3145597405313936,-0.1140009246264409,0
-1.2950958076825427,-0.0943484943726666,0
-1.3687315505687112,-0.121755140055782,0
-1.2872011672298476,-0.0707299925107479,0
-1.4539365858510351,-0.145195714130753,0
-1.496539103492197,-0.1569160011682385,0
-0.3999547362392294,0.0102946111737091,0
-1.6010808410737023,-0.2416818028759312,0
5.23699674224853,-1.0090317048849016,1
4.404556829282039,-0.8186029257989009,1
2.829330795328798,-0.5901169736408126,1
